"nodes","max.update","n.seeds","threshold","z","time","n.run","cascade.fraction"
10000,100,1,0.12,29.976,2,10,1e-04
10000,100,1,0.14,1.9998,2,1,1e-04
10000,100,1,0.14,1.9998,7,2,0.0027
10000,100,1,0.14,1.9998,5,3,0.0017
10000,100,1,0.14,1.9998,3,4,2e-04
10000,100,1,0.14,1.9998,11,5,0.0052
10000,100,1,0.14,1.9998,10,6,0.0054
10000,100,1,0.14,1.9998,5,7,5e-04
10000,100,1,0.14,1.9998,10,8,0.0035
10000,100,1,0.14,1.9998,5,9,6e-04
10000,100,1,0.14,1.9998,5,10,6e-04
10000,100,1,0.14,3.9994,16,1,1
10000,100,1,0.14,5.9988,18,1,1
10000,100,1,0.14,7.998,17,1,1
10000,100,1,0.14,9.997,2,1,1e-04
10000,100,1,0.14,9.997,6,2,8e-04
10000,100,1,0.14,9.997,30,3,1
10000,100,1,0.14,11.9958,4,1,4e-04
10000,100,1,0.14,11.9958,2,2,1e-04
10000,100,1,0.14,11.9958,3,3,7e-04
10000,100,1,0.14,11.9958,4,4,4e-04
10000,100,1,0.14,11.9958,3,5,2e-04
10000,100,1,0.14,11.9958,2,6,1e-04
10000,100,1,0.14,11.9958,6,7,0.0012
10000,100,1,0.14,11.9958,5,8,0.0011
10000,100,1,0.14,11.9958,6,9,0.0011
10000,100,1,0.14,11.9958,5,10,9e-04
10000,100,1,0.14,13.9944,2,1,1e-04
10000,100,1,0.14,13.9944,3,2,4e-04
10000,100,1,0.14,13.9944,3,3,2e-04
10000,100,1,0.14,13.9944,3,4,4e-04
10000,100,1,0.14,13.9944,2,5,1e-04
10000,100,1,0.14,13.9944,3,6,4e-04
10000,100,1,0.14,13.9944,2,7,1e-04
10000,100,1,0.14,13.9944,2,8,1e-04
10000,100,1,0.14,13.9944,2,9,1e-04
10000,100,1,0.14,13.9944,3,10,2e-04
10000,100,1,0.14,15.9928,2,1,1e-04
10000,100,1,0.14,15.9928,2,2,1e-04
10000,100,1,0.14,15.9928,2,3,1e-04
10000,100,1,0.14,15.9928,2,4,1e-04
10000,100,1,0.14,15.9928,2,5,1e-04
10000,100,1,0.14,15.9928,2,6,1e-04
10000,100,1,0.14,15.9928,2,7,1e-04
10000,100,1,0.14,15.9928,2,8,1e-04
10000,100,1,0.14,15.9928,2,9,1e-04
10000,100,1,0.14,15.9928,2,10,1e-04
10000,100,1,0.14,17.991,2,1,1e-04
10000,100,1,0.14,17.991,2,2,1e-04
10000,100,1,0.14,17.991,2,3,1e-04
10000,100,1,0.14,17.991,2,4,1e-04
10000,100,1,0.14,17.991,2,5,1e-04
10000,100,1,0.14,17.991,2,6,1e-04
10000,100,1,0.14,17.991,2,7,1e-04
10000,100,1,0.14,17.991,2,8,1e-04
10000,100,1,0.14,17.991,2,9,1e-04
10000,100,1,0.14,17.991,2,10,1e-04
10000,100,1,0.14,19.989,2,1,1e-04
10000,100,1,0.14,19.989,2,2,1e-04
10000,100,1,0.14,19.989,2,3,1e-04
10000,100,1,0.14,19.989,2,4,1e-04
10000,100,1,0.14,19.989,2,5,1e-04
10000,100,1,0.14,19.989,2,6,1e-04
10000,100,1,0.14,19.989,2,7,1e-04
10000,100,1,0.14,19.989,2,8,1e-04
10000,100,1,0.14,19.989,2,9,1e-04
10000,100,1,0.14,19.989,2,10,1e-04
10000,100,1,0.14,21.9868,2,1,1e-04
10000,100,1,0.14,21.9868,2,2,1e-04
10000,100,1,0.14,21.9868,2,3,1e-04
10000,100,1,0.14,21.9868,2,4,1e-04
10000,100,1,0.14,21.9868,2,5,1e-04
10000,100,1,0.14,21.9868,2,6,1e-04
10000,100,1,0.14,21.9868,2,7,1e-04
10000,100,1,0.14,21.9868,2,8,1e-04
10000,100,1,0.14,21.9868,2,9,1e-04
10000,100,1,0.14,21.9868,2,10,1e-04
10000,100,1,0.14,23.9844,2,1,1e-04
10000,100,1,0.14,23.9844,2,2,1e-04
10000,100,1,0.14,23.9844,2,3,1e-04
10000,100,1,0.14,23.9844,2,4,1e-04
10000,100,1,0.14,23.9844,2,5,1e-04
10000,100,1,0.14,23.9844,2,6,1e-04
10000,100,1,0.14,23.9844,2,7,1e-04
10000,100,1,0.14,23.9844,2,8,1e-04
10000,100,1,0.14,23.9844,2,9,1e-04
10000,100,1,0.14,23.9844,2,10,1e-04
10000,100,1,0.14,25.9818,2,1,1e-04
10000,100,1,0.14,25.9818,2,2,1e-04
10000,100,1,0.14,25.9818,2,3,1e-04
10000,100,1,0.14,25.9818,2,4,1e-04
10000,100,1,0.14,25.9818,2,5,1e-04
10000,100,1,0.14,25.9818,2,6,1e-04
10000,100,1,0.14,25.9818,2,7,1e-04
10000,100,1,0.14,25.9818,2,8,1e-04
10000,100,1,0.14,25.9818,2,9,1e-04
10000,100,1,0.14,25.9818,2,10,1e-04
10000,100,1,0.14,27.979,2,1,1e-04
10000,100,1,0.14,27.979,2,2,1e-04
10000,100,1,0.14,27.979,2,3,1e-04
10000,100,1,0.14,27.979,2,4,1e-04
10000,100,1,0.14,27.979,2,5,1e-04
10000,100,1,0.14,27.979,2,6,1e-04
10000,100,1,0.14,27.979,2,7,1e-04
10000,100,1,0.14,27.979,2,8,1e-04
10000,100,1,0.14,27.979,2,9,1e-04
10000,100,1,0.14,27.979,2,10,1e-04
10000,100,1,0.14,29.976,2,1,1e-04
10000,100,1,0.14,29.976,2,2,1e-04
10000,100,1,0.14,29.976,2,3,1e-04
10000,100,1,0.14,29.976,2,4,1e-04
10000,100,1,0.14,29.976,2,5,1e-04
10000,100,1,0.14,29.976,2,6,1e-04
10000,100,1,0.14,29.976,2,7,1e-04
10000,100,1,0.14,29.976,2,8,1e-04
10000,100,1,0.14,29.976,2,9,1e-04
10000,100,1,0.14,29.976,2,10,1e-04
10000,100,1,0.16,1.9998,2,1,1e-04
10000,100,1,0.16,1.9998,6,2,9e-04
10000,100,1,0.16,1.9998,2,3,1e-04
10000,100,1,0.16,1.9998,7,4,0.0015
10000,100,1,0.16,1.9998,4,5,3e-04
10000,100,1,0.16,1.9998,5,6,7e-04
10000,100,1,0.16,1.9998,9,7,0.0039
10000,100,1,0.16,1.9998,4,8,3e-04
10000,100,1,0.16,1.9998,3,9,2e-04
10000,100,1,0.16,1.9998,6,10,0.0015
10000,100,1,0.16,3.9994,23,1,1
10000,100,1,0.16,5.9988,26,1,1
10000,100,1,0.16,7.998,6,1,8e-04
10000,100,1,0.16,7.998,6,2,0.0015
10000,100,1,0.16,7.998,7,3,7e-04
10000,100,1,0.16,7.998,31,4,1
10000,100,1,0.16,9.997,5,1,4e-04
10000,100,1,0.16,9.997,5,2,0.0015
10000,100,1,0.16,9.997,5,3,7e-04
10000,100,1,0.16,9.997,5,4,4e-04
10000,100,1,0.16,9.997,4,5,4e-04
10000,100,1,0.16,9.997,7,6,0.0017
10000,100,1,0.16,9.997,2,7,1e-04
10000,100,1,0.16,9.997,2,8,1e-04
10000,100,1,0.16,9.997,2,9,1e-04
10000,100,1,0.16,9.997,5,10,7e-04
10000,100,1,0.16,11.9958,2,1,1e-04
10000,100,1,0.16,11.9958,2,2,1e-04
10000,100,1,0.16,11.9958,2,3,1e-04
10000,100,1,0.16,11.9958,2,4,1e-04
10000,100,1,0.16,11.9958,2,5,1e-04
10000,100,1,0.16,11.9958,3,6,5e-04
10000,100,1,0.16,11.9958,3,7,5e-04
10000,100,1,0.16,11.9958,3,8,9e-04
10000,100,1,0.16,11.9958,2,9,1e-04
10000,100,1,0.16,11.9958,3,10,2e-04
10000,100,1,0.16,13.9944,2,1,1e-04
10000,100,1,0.16,13.9944,2,2,1e-04
10000,100,1,0.16,13.9944,2,3,1e-04
10000,100,1,0.16,13.9944,2,4,1e-04
10000,100,1,0.16,13.9944,2,5,1e-04
10000,100,1,0.16,13.9944,2,6,1e-04
10000,100,1,0.16,13.9944,2,7,1e-04
10000,100,1,0.16,13.9944,2,8,1e-04
10000,100,1,0.16,13.9944,2,9,1e-04
10000,100,1,0.16,13.9944,2,10,1e-04
10000,100,1,0.16,15.9928,2,1,1e-04
10000,100,1,0.16,15.9928,2,2,1e-04
10000,100,1,0.16,15.9928,2,3,1e-04
10000,100,1,0.16,15.9928,2,4,1e-04
10000,100,1,0.16,15.9928,2,5,1e-04
10000,100,1,0.16,15.9928,2,6,1e-04
10000,100,1,0.16,15.9928,2,7,1e-04
10000,100,1,0.16,15.9928,2,8,1e-04
10000,100,1,0.16,15.9928,2,9,1e-04
10000,100,1,0.16,15.9928,2,10,1e-04
10000,100,1,0.16,17.991,2,1,1e-04
10000,100,1,0.16,17.991,2,2,1e-04
10000,100,1,0.16,17.991,2,3,1e-04
10000,100,1,0.16,17.991,2,4,1e-04
10000,100,1,0.16,17.991,2,5,1e-04
10000,100,1,0.16,17.991,2,6,1e-04
10000,100,1,0.16,17.991,2,7,1e-04
10000,100,1,0.16,17.991,2,8,1e-04
10000,100,1,0.16,17.991,2,9,1e-04
10000,100,1,0.16,17.991,2,10,1e-04
10000,100,1,0.16,19.989,2,1,1e-04
10000,100,1,0.16,19.989,2,2,1e-04
10000,100,1,0.16,19.989,2,3,1e-04
10000,100,1,0.16,19.989,2,4,1e-04
10000,100,1,0.16,19.989,2,5,1e-04
10000,100,1,0.16,19.989,2,6,1e-04
10000,100,1,0.16,19.989,2,7,1e-04
10000,100,1,0.16,19.989,2,8,1e-04
10000,100,1,0.16,19.989,2,9,1e-04
10000,100,1,0.16,19.989,2,10,1e-04
10000,100,1,0.16,21.9868,2,1,1e-04
10000,100,1,0.16,21.9868,2,2,1e-04
10000,100,1,0.16,21.9868,2,3,1e-04
10000,100,1,0.16,21.9868,2,4,1e-04
10000,100,1,0.16,21.9868,2,5,1e-04
10000,100,1,0.16,21.9868,2,6,1e-04
10000,100,1,0.16,21.9868,2,7,1e-04
10000,100,1,0.16,21.9868,2,8,1e-04
10000,100,1,0.16,21.9868,2,9,1e-04
10000,100,1,0.16,21.9868,2,10,1e-04
10000,100,1,0.16,23.9844,2,1,1e-04
10000,100,1,0.16,23.9844,2,2,1e-04
10000,100,1,0.16,23.9844,2,3,1e-04
10000,100,1,0.16,23.9844,2,4,1e-04
10000,100,1,0.16,23.9844,2,5,1e-04
10000,100,1,0.16,23.9844,2,6,1e-04
10000,100,1,0.16,23.9844,2,7,1e-04
10000,100,1,0.16,23.9844,2,8,1e-04
10000,100,1,0.16,23.9844,2,9,1e-04
10000,100,1,0.16,23.9844,2,10,1e-04
10000,100,1,0.16,25.9818,2,1,1e-04
10000,100,1,0.16,25.9818,2,2,1e-04
10000,100,1,0.16,25.9818,2,3,1e-04
10000,100,1,0.16,25.9818,2,4,1e-04
10000,100,1,0.16,25.9818,2,5,1e-04
10000,100,1,0.16,25.9818,2,6,1e-04
10000,100,1,0.16,25.9818,2,7,1e-04
10000,100,1,0.16,25.9818,2,8,1e-04
10000,100,1,0.16,25.9818,2,9,1e-04
10000,100,1,0.16,25.9818,2,10,1e-04
10000,100,1,0.16,27.979,2,1,1e-04
10000,100,1,0.16,27.979,2,2,1e-04
10000,100,1,0.16,27.979,2,3,1e-04
10000,100,1,0.16,27.979,2,4,1e-04
10000,100,1,0.16,27.979,2,5,1e-04
10000,100,1,0.16,27.979,2,6,1e-04
10000,100,1,0.16,27.979,2,7,1e-04
10000,100,1,0.16,27.979,2,8,1e-04
10000,100,1,0.16,27.979,2,9,1e-04
10000,100,1,0.16,27.979,2,10,1e-04
10000,100,1,0.16,29.976,2,1,1e-04
10000,100,1,0.16,29.976,2,2,1e-04
10000,100,1,0.16,29.976,2,3,1e-04
10000,100,1,0.16,29.976,2,4,1e-04
10000,100,1,0.16,29.976,2,5,1e-04
10000,100,1,0.16,29.976,2,6,1e-04
10000,100,1,0.16,29.976,2,7,1e-04
10000,100,1,0.16,29.976,2,8,1e-04
10000,100,1,0.16,29.976,2,9,1e-04
10000,100,1,0.16,29.976,2,10,1e-04
10000,100,1,0.18,1.9998,4,1,4e-04
10000,100,1,0.18,1.9998,5,2,6e-04
10000,100,1,0.18,1.9998,2,3,1e-04
10000,100,1,0.18,1.9998,4,4,5e-04
10000,100,1,0.18,1.9998,4,5,5e-04
10000,100,1,0.18,1.9998,3,6,2e-04
10000,100,1,0.18,1.9998,6,7,5e-04
10000,100,1,0.18,1.9998,5,8,5e-04
10000,100,1,0.18,1.9998,6,9,5e-04
10000,100,1,0.18,1.9998,8,10,0.0012
10000,100,1,0.18,3.9994,2,1,1e-04
10000,100,1,0.18,3.9994,30,2,1
10000,100,1,0.18,5.9988,2,1,1e-04
10000,100,1,0.18,5.9988,11,2,0.0027
10000,100,1,0.18,5.9988,3,3,2e-04
10000,100,1,0.18,5.9988,15,4,0.0028
10000,100,1,0.18,5.9988,2,5,1e-04
10000,100,1,0.18,5.9988,3,6,2e-04
10000,100,1,0.18,5.9988,3,7,3e-04
10000,100,1,0.18,5.9988,33,8,1
10000,100,1,0.18,7.998,6,1,8e-04
10000,100,1,0.18,7.998,4,2,3e-04
10000,100,1,0.18,7.998,3,3,2e-04
10000,100,1,0.18,7.998,2,4,1e-04
10000,100,1,0.18,7.998,4,5,6e-04
10000,100,1,0.18,7.998,6,6,0.002
10000,100,1,0.18,7.998,4,7,5e-04
10000,100,1,0.18,7.998,3,8,4e-04
10000,100,1,0.18,7.998,6,9,9e-04
10000,100,1,0.18,7.998,4,10,8e-04
10000,100,1,0.18,9.997,3,1,3e-04
10000,100,1,0.18,9.997,3,2,7e-04
10000,100,1,0.18,9.997,3,3,2e-04
10000,100,1,0.18,9.997,2,4,1e-04
10000,100,1,0.18,9.997,2,5,1e-04
10000,100,1,0.18,9.997,2,6,1e-04
10000,100,1,0.18,9.997,3,7,9e-04
10000,100,1,0.18,9.997,3,8,4e-04
10000,100,1,0.18,9.997,2,9,1e-04
10000,100,1,0.18,9.997,2,10,1e-04
10000,100,1,0.18,11.9958,2,1,1e-04
10000,100,1,0.18,11.9958,2,2,1e-04
10000,100,1,0.18,11.9958,2,3,1e-04
10000,100,1,0.18,11.9958,2,4,1e-04
10000,100,1,0.18,11.9958,2,5,1e-04
10000,100,1,0.18,11.9958,2,6,1e-04
10000,100,1,0.18,11.9958,2,7,1e-04
10000,100,1,0.18,11.9958,2,8,1e-04
10000,100,1,0.18,11.9958,2,9,1e-04
10000,100,1,0.18,11.9958,2,10,1e-04
10000,100,1,0.18,13.9944,2,1,1e-04
10000,100,1,0.18,13.9944,2,2,1e-04
10000,100,1,0.18,13.9944,2,3,1e-04
10000,100,1,0.18,13.9944,2,4,1e-04
10000,100,1,0.18,13.9944,2,5,1e-04
10000,100,1,0.18,13.9944,2,6,1e-04
10000,100,1,0.18,13.9944,2,7,1e-04
10000,100,1,0.18,13.9944,2,8,1e-04
10000,100,1,0.18,13.9944,2,9,1e-04
10000,100,1,0.18,13.9944,2,10,1e-04
10000,100,1,0.18,15.9928,2,1,1e-04
10000,100,1,0.18,15.9928,2,2,1e-04
10000,100,1,0.18,15.9928,2,3,1e-04
10000,100,1,0.18,15.9928,2,4,1e-04
10000,100,1,0.18,15.9928,2,5,1e-04
10000,100,1,0.18,15.9928,2,6,1e-04
10000,100,1,0.18,15.9928,2,7,1e-04
10000,100,1,0.18,15.9928,2,8,1e-04
10000,100,1,0.18,15.9928,2,9,1e-04
10000,100,1,0.18,15.9928,2,10,1e-04
10000,100,1,0.18,17.991,2,1,1e-04
10000,100,1,0.18,17.991,2,2,1e-04
10000,100,1,0.18,17.991,2,3,1e-04
10000,100,1,0.18,17.991,2,4,1e-04
10000,100,1,0.18,17.991,2,5,1e-04
10000,100,1,0.18,17.991,2,6,1e-04
10000,100,1,0.18,17.991,2,7,1e-04
10000,100,1,0.18,17.991,2,8,1e-04
10000,100,1,0.18,17.991,2,9,1e-04
10000,100,1,0.18,17.991,2,10,1e-04
10000,100,1,0.18,19.989,2,1,1e-04
10000,100,1,0.18,19.989,2,2,1e-04
10000,100,1,0.18,19.989,2,3,1e-04
10000,100,1,0.18,19.989,2,4,1e-04
10000,100,1,0.18,19.989,2,5,1e-04
10000,100,1,0.18,19.989,2,6,1e-04
10000,100,1,0.18,19.989,2,7,1e-04
10000,100,1,0.18,19.989,2,8,1e-04
10000,100,1,0.18,19.989,2,9,1e-04
10000,100,1,0.18,19.989,2,10,1e-04
10000,100,1,0.18,21.9868,2,1,1e-04
10000,100,1,0.18,21.9868,2,2,1e-04
10000,100,1,0.18,21.9868,2,3,1e-04
10000,100,1,0.18,21.9868,2,4,1e-04
10000,100,1,0.18,21.9868,2,5,1e-04
10000,100,1,0.18,21.9868,2,6,1e-04
10000,100,1,0.18,21.9868,2,7,1e-04
10000,100,1,0.18,21.9868,2,8,1e-04
10000,100,1,0.18,21.9868,2,9,1e-04
10000,100,1,0.18,21.9868,2,10,1e-04
10000,100,1,0.18,23.9844,2,1,1e-04
10000,100,1,0.18,23.9844,2,2,1e-04
10000,100,1,0.18,23.9844,2,3,1e-04
10000,100,1,0.18,23.9844,2,4,1e-04
10000,100,1,0.18,23.9844,2,5,1e-04
10000,100,1,0.18,23.9844,2,6,1e-04
10000,100,1,0.18,23.9844,2,7,1e-04
10000,100,1,0.18,23.9844,2,8,1e-04
10000,100,1,0.18,23.9844,2,9,1e-04
10000,100,1,0.18,23.9844,2,10,1e-04
10000,100,1,0.18,25.9818,2,1,1e-04
10000,100,1,0.18,25.9818,2,2,1e-04
10000,100,1,0.18,25.9818,2,3,1e-04
10000,100,1,0.18,25.9818,2,4,1e-04
10000,100,1,0.18,25.9818,2,5,1e-04
10000,100,1,0.18,25.9818,2,6,1e-04
10000,100,1,0.18,25.9818,2,7,1e-04
10000,100,1,0.18,25.9818,2,8,1e-04
10000,100,1,0.18,25.9818,2,9,1e-04
10000,100,1,0.18,25.9818,2,10,1e-04
10000,100,1,0.18,27.979,2,1,1e-04
10000,100,1,0.18,27.979,2,2,1e-04
10000,100,1,0.18,27.979,2,3,1e-04
10000,100,1,0.18,27.979,2,4,1e-04
10000,100,1,0.18,27.979,2,5,1e-04
10000,100,1,0.18,27.979,2,6,1e-04
10000,100,1,0.18,27.979,2,7,1e-04
10000,100,1,0.18,27.979,2,8,1e-04
10000,100,1,0.18,27.979,2,9,1e-04
